Species	Bacteriocin	Count
Tannerella_forsythia_3313	Bacteriocin_IIc,ComC,L_biotic_typeA	3
Microbulbifer_celer_KCTC_12973	Bacteriocin_IIc	1
Aeromicrobium_sp._Root344	Mersacidin	1
Salmonella_enterica_subsp._salamae_serovar_42:r:-_strain_RSE09	Bacteriocin_IIc	1
Salmonella_bongori_serovar_48:z81:-_strain_08-0158	Bacteriocin_IIc,Bacteriocin_II	2
Streptococcus_pyogenes_str._Manfredo	Antimicrobial17,Bacteriocin_IIc,Bacteriocin_IIi,L_biotic_typeA	4
Enterobacter_sp._638	Bacteriocin_IIc,LE-LAC481	2
Wolbachia_endosymbiont_of_Trichogramma_pretiosum_strain_wTpre	Antimicrobial14	1
Mycobacterium_tuberculosis_PanR0902	Gallidermin,Linocin_M18	2
Paraburkholderia_sp._7MH5	Bacteriocin_IId,Linocin_M18	2
Enterobacter_sp._BIDMC_29_strain_Colony302	Bacteriocin_IIc	1
Alteromonas_macleodii_str._'English_Channel_673'	ggmotif,MA-2PEPA	2
Cellvibrionaceae_bacterium_Bs12	Bacteriocin_IIc,ggmotif	2
Bacillus_pseudomycoides_N451-2	Antimicrobial14,Bacteriocin_IIc,ComC	3
Citrobacter_rodentium_DSM_16636	ggmotif	1
Candidatus_Kuenenia_stuttgartiensis_strain_CSTR1	Bacteriocin_IId,Linocin_M18	2
Bacillus_subtilis_subsp._subtilis_str._RO-NN-1	Bacteriocin_IId	1
Thermotoga_neapolitana_DSM_4359	Linocin_M18	1
Microbacterium_sp._No._7	Lactococcin_972,Linocin_M18	2
Vibrio_cholerae_O1_str._KW3	MA-LAC481	1
Mycolicibacterium_diernhoferi_strain_ATCC_19340	Linocin_M18	1
Herbaspirillum_sp._meg3	Antimicrobial17,Bacteriocin_IIc	2
Brucella_sp._458	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1899	Bacteriocin_IIc	1
Roseiflexus_castenholzii_DSM_13941	Bacteriocin_IIc	1
Streptomyces_sp._A1-5	ggmotif,L_biotic_typeA,Linocin_M18	3
Mycobacterium_bovis_BCG	Gallidermin,Linocin_M18	2
Thalassospira_A40-3	Bacteriocin_IIc	1
Streptococcus_sp._HSISM1	Mersacidin	1
Rhodoferax_ferrireducens_T118	Bacteriocin_IId	1
Hydrogenophaga_sp._PAMC20947	Bacteriocin_IIc	1
Streptomyces_coeruleorubidus_strain_ATCC_13740	Bacteriocin_IIc,ggmotif	2
Thermococcus_litoralis_DSM_5473	Linocin_M18	1
Anabaena_sp._90	Bacteriocin_IIc,L_biotic_typeA,Linocin_M18	3
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120722	Bacteriocin_IIc	1
Escherichia_coli_HS	Bacteriocin_IIc	1
Rhodocytophaga_sp._172606-1	Bacteriocin_IIc	1
Trichodesmium_erythraeum_IMS101	ComC,L_biotic_typeA	2
Pseudomonas_sp._CC6-YY-74_strain_CC6-YY-74	Bacteriocin_IIc	1
Brucella_melitensis_M5-90	Bacteriocin_IIc	1
Jonesia_denitrificans_DSM_20603	Lactococcin,Linocin_M18	2
Vibrio_anguillarum_775	ComC	1
Hoeflea_sp._IMCC20628	Bacteriocin_IIc	1
Flavobacterium_sp._CS20	ComC,lasso	2
Paenibacillus_uliginis_N3/975_strain_N3/975	Bacteriocin_IIc	1
Chryseolinea_sp._KIS68-18	Antimicrobial14,Bacteriocin_IIi	2
Paracoccus_aminovorans_strain_JCM7685	Linocin_M18	1
Escherichia_coli_O15:H11_strain_90-9272	Bacteriocin_IIc	1
Pseudomonas_sp._THAF187a	Bacteriocin_IIc,ComC	2
Terriglobus_roseus_DSM_18391	Bacteriocin_IIc	1
Corynebacterium_sp._FDAARGOS_1242_strain_FDAARGOS_1242_strain_Not_applicable	Lactococcin_972,Linocin_M18	2
Aeromonas_allosaccharophila_strain_FDAARGOS_933_strain_Not_applicable	Bacteriocin_IIc,MA-2PEPA	2
Bradyrhizobium_sp._PSBB068	Linocin_M18	1
Burkholderia_multivorans_strain_AU1185	Bacteriocin_IIc,Linocin_M18	2
Burkholderia_sp._KK1_strain_KK1	Linocin_M18,Mersacidin	2
Nocardioides_sp._zg-1228	L_biotic_typeA	1
Roseomonas_sp._546	Bacteriocin_IId	1
Polynucleobacter_sp._MWH-Spelu-300-X4	Bacteriocin_IIc	1
Fusobacterium_sp._NSJ-57	Antimicrobial17	1
Sulfitobacter_sp._THAF37	Bacteriocin_IIc	1
Sinorhizobium_meliloti_2011	Bacteriocin_IIc,Bacteriocin_IId	2
Escherichia_coli_O91:H21_strain_FWSEC0008	Antimicrobial17,Bacteriocin_IIc	2
Shewanella_sp._FJAT-51800	ComC	1
Bacillus_selenitireducens_MLS10	L_biotic_typeA	1
Spiroplasma_apis_B31	Bacteriocin_IId	1
Pseudonocardia_sp._AL041005-10	Linocin_M18	1
Telmatocola_sphagniphila_strain_SP2T	ComC	1
Winogradskyella_sp._Z354	Bacteriocin_II	1
Enterobacter_sp._LU1	Bacteriocin_IIc	1
Chromobacterium_sp._IIBBL_112-1	Bacteriocin_IIc,ggmotif	2
Pantoea_sp._MSR2	Antimicrobial17,Bacteriocin_IIc,ggmotif	3
Listeria_monocytogenes_SLCC2378	ComC,Lactococcin_972	2
Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._USDA-ARS-USMARC-1920_strain_CDC_2010K-0257	Bacteriocin_IIc	1
Pediococcus_claussenii_strain_TMW_2.53	Bacteriocin_IIc	1
Lactobacillus_rhamnosus_Lc_705	Bacteriocin_IIc	1
Streptomyces_albulus_strain_NK660	Bacteriocin_IIc,ggmotif,L_biotic_typeA	3
Capnocytophaga_sp._oral_taxon_902_strain_W10638	Bacteriocin_IIc,ComC	2
Mycobacterium_tuberculosis_PanR0903	Gallidermin,Linocin_M18	2
Paracoccus_sp._H4-D09	Bacteriocin_IIc	1
Mycobacterium_intracellulare_M.i.198	Linocin_M18	1
Acinetobacter_sp._FDAARGOS_560_strain_Not_applicable	Bacteriocin_II,Bacteriocin_IIc	2
Flavobacterium_sp._LPB0248_strain_LPB248	Bacteriocin_IIc,ComC	2
Citrobacter_sp._S39	Bacteriocin_IIc	1
Burkholderia_sp._YI23	Linocin_M18,Mersacidin	2
Mycobacterium_intracellulare_FDAARGOS_1564	Linocin_M18	1
Vibrio_anguillarum_J382	Bacteriocin_IIc,ComC	2
Sphingorhabdus_sp._Alg231-15_strain_Sphingorhabdus_sp._Alg231_15	Bacteriocin_IIc,ComC,ggmotif,LE-DUF,LE-LAC481	5
Lactobacillus_harbinensis_strain_LH991	Bacteriocin_IIi	1
Vibrio_taketomensis_strain_C4III282	Antimicrobial17	1
Leucobacter_sp._HDW9A	Bacteriocin_IIc,Mersacidin	2
Eggerthella_lenta_DSM_2243	Bacteriocin_IIc,ggmotif,lasso,Linocin_M18	4
Corynebacterium_diphtheriae_31A	Bacteriocin_IId	1
Providencia_sp._2.29	bacteriocinII,ggmotif	2
Shigella_sonnei_Ss046	Bacteriocin_IIc	1
Lactobacillus_sp._P38	ggmotif,Lactococcin	2
Burkholderia_humptydooensis_strain_FDAARGOS_899_strain_Not_applicable	Bacteriocin_IIc,ggmotif	2
Streptococcus_sp._HTS9	Bacteriocin_IIc,ComC,LE-DUF	3
Geovibrio_thiophilus_strain_DSM_11263	Linocin_M18	1
Mycobacterium_goodii_ATCC_700504	Linocin_M18	1
Streptomyces_sp._S1A1-3_strain_Microscale_soil_grain	ggmotif,lasso,Linocin_M18	3
Defluviicoccus_sp._strain_SSA4	Bacteriocin_IIc,ggmotif,Linocin_M18	3
Acidianus_manzaensis_strain_YN-25	Linocin_M18	1
Helicobacter_pylori_UM066	lasso	1
Pseudomonas_sp._Leaf58	Bacteriocin_IIc	1
Mahella_australiensis_50-1_BON	Bacteriocin_IId,Linocin_M18	2
Shewanella_sp._FJAT-53726	Bacteriocin_IIc,L_biotic_typeA,LE-LAC481	3
Pseudoalteromonas_sp._Scap25	Bacteriocin_IIc,ComC	2
Lactobacillus_casei_ATCC_334	Bacteriocin_IIc,ComC	2
Clostridium_butyricum_strain_16-3	L_biotic_typeA,LE-DUF	2
Spirosoma_sp._PL0136	Bacteriocin_IIc	1
Serratia_sp._ATCC_39006	Bacteriocin_IIc,Bacteriocin_IId	2
Streptomyces_rimosus_subsp._rimosus_R7	Bacteriocin_IIc	1
Psychrobacter_arenosus_strain_Psychrobacter_arenosus_R7	Bacteriocin_IIc,Lactococcin	2
Nostoc_sp._PCC_7107	Bacteriocin_IIi,bacteriocinII	2
Streptomyces_sp._ETH9427	ggmotif,lasso	2
Mycoplasma_hominis_MIN-132	Bacteriocin_IIc	1
Rhizobium_sp._TCK	Bacteriocin_IIc	1
Listeria_monocytogenes_serotype_1/2a_str._98-2035_strain_98-2035	ComC	1
butyrate-producing_bacterium_SM4/1	LE-MER+2PEP	1
Bacillus_sp._wens01	Bacteriocin_IIc	1
Helicobacter_pylori_26695-1CH	lasso	1
Lactobacillus_helveticus_H10	Bacteriocin_II	1
Acidithiobacillus_ferrooxidans_BYM	Bacteriocin_IIc	1
Propionibacterium_acidipropionici_ATCC_4875	Linocin_M18	1
Flavobacterium_sp._WSW3-B6	Linocin_M18	1
Methanohalobium_evestigatum_Z-7303	L_biotic_typeA	1
Pseudomonas_amygdali_35-1	bacteriocinII,ggmotif	2
Simonsiella_muelleri_ATCC_29453	ggmotif	1
Trueperella_sp._15IMD0307	Bacteriocin_IId	1
Alysiella_filiformis_DSM_16848	Mersacidin	1
Bacillus_clausii_KSM-K16	Antimicrobial18,Linocin_M18	2
Halomonas_sp._THAF12	Antimicrobial14,Bacteriocin_IIc,Mersacidin	3
Streptomyces_sp._SUK_48	ggmotif	1
Streptococcus_mitis_strain_FDAARGOS_1456_strain_Not_applicable	Bacteriocin_IIc,ComC	2
Mycobacterium_tuberculosis_PanR0904	Gallidermin,Linocin_M18	2
Lactobacillus_acidophilus_NCFM	Bacteriocin_IIc	1
Nitrosomonadales_bacterium_0125_3	ggmotif	1
Lactobacillus_plantarum_ZJ316	Bacteriocin_IIc	1
Stenotrophomonas_sp._364	Bacteriocin_IIc	1
Lysobacter_caseinilyticus_strain_KVB24_strain_JCM32879	Bacteriocin_IIc,Bacteriocin_IIi	2
Escherichia_coli_SE11	Bacteriocin_IIc	1
Oceanospirillales_bacterium_S2-4-1H	bacteriocinII,Linocin_M18	2
Salmonella_enterica_subsp._enterica_serovar_Anatum_str._USDA-ARS-USMARC-1765	Bacteriocin_IIc	1
uncultured_Spirochaetes_bacterium_strain_IK1	Bacteriocin_IIc,Bacteriocin_IId	2
Vibrio_cholerae_MO10	MA-LAC481	1
Bacillus_flexus_strain_1-2-1	Bacteriocin_IIc,Bacteriocin_IId	2
Streptococcus_equi_subsp._zooepidemicus_MGCS10565	Bacteriocin_IIc,Bacteriocin_IId	2
Mycobacterium_intracellulare_subsp._intracellulare_FDAARGOS_1610	Linocin_M18	1
Dickeya_solani_GBBC_2040	Bacteriocin_IId	1
Streptomyces_griseofuscus_strain_DSM_40191	Bacteriocin_IIc,ggmotif	2
Acinetobacter_sp._CS-2	Bacteriocin_IIc	1
Enterobacter_hormaechei_subsp._oharae_FDAARGOS_1533	Bacteriocin_IIc	1
Bradyrhizobiaceae_bacterium_AGun1	Linocin_M18	1
Cellulosimicrobium_cellulans_2020WEIHUA_E	Lactococcin_972,Linocin_M18	2
Planctomycetes_bacterium_Pan181	Bacteriocin_IIc	1
Klebsiella_sp._RHBSTW-00464	Bacteriocin_IIc,ggmotif	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._SA20094803	Bacteriocin_IIc	1
Leucobacter_sp._HDW9B	Bacteriocin_IIc	1
Weissella_paramesenteroides_strain_FDAARGOS_414	Antimicrobial14	1
Wolbachia_endosymbiont_of_Drosophila_mauritiana_strain_wMau	Antimicrobial14	1
Pseudomonas_sp._SWRI123	Bacteriocin_IIc,Linocin_M18	2
Shewanella_sp._FJAT-52076	Bacteriocin_IIc	1
Asticcacaulis_excentricus_CB_48	Bacteriocin_IIc,lasso,Linocin_M18	3
Campylobacter_sp._RM8964_strain_RM8964	Lactococcin	1
Clavibacter_michiganensis_subsp._michiganensis_CMM09	Bacteriocin_IIc	1
Treponema_denticola_OTK	ggmotif	1
Salmonella_enterica_subsp._enterica_serovar_Moscow_str._S-1843_strain_S-1843	Bacteriocin_IIc	1
Acetobacter_sp._SLV-7	Bacteriocin_IIc,ggmotif,Linocin_M18	3
Acetobacter_pasteurianus_IFO_3283-01	Bacteriocin_IIc,ggmotif,Linocin_M18,Mersacidin	4
Streptomyces_sp._ZYC-3	Bacteriocin_IIc,ggmotif	2
Beijerinckiaceae_bacterium_strain_MG08	Bacteriocin_IIc	1
Actinomyces_sp._2129	Bacteriocin_IId	1
Xylella_fastidiosa_strain_3124	Bacteriocin_IIc,ggmotif	2
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_TUM12370	Mersacidin	1
Rhodococcus_sp._WAY2	Linocin_M18	1
Vibrio_campbellii_ATCC_BAA-1116	Bacteriocin_IIc,Mersacidin	2
Sphingobium_sp._Cam5-1	lasso	1
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	ggmotif	1
Brevundimonas_vancanneytii_strain_NCTC9239	Bacteriocin_IIc	1
Citrobacter_sp._SNU_WT2	Bacteriocin_IIc	1
Ureibacillus_thermophilus_strain_LM102	Linocin_M18,MA-2PEPA	2
Clostridium_perfringens_1293/86	Bacteriocin_IId,ggmotif,Lactococcin,L_biotic_typeA,Mersacidin	5
Bacillus_thuringiensis_BMB171	Bacteriocin_IIc,Bacteriocin_IId,LE-LanBC	3
Pantoea_sp._SO10	Bacteriocin_IIc	1
Pasteurella_multocida_subsp._multocida_str._HN06	Linocin_M18	1
Chryseobacterium_nakagawai_strain_G0041	Bacteriocin_IIc,ComC,ggmotif,Lactococcin,LE-DUF	5
Bacillus_sp._PAMC22265	Bacteriocin_IIc,Bacteriocin_IId	2
Geosporobacter_ferrireducens_strain_IRF9	Linocin_M18	1
Bradyrhizobium_erythrophlei_strain_GAS138	Linocin_M18	1
Ancylobacter_polymorphus_ZM13	Bacteriocin_IIc	1
Corynebacterium_terpenotabidum_Y-11	bacteriocinII	1
Enterobacteriaceae_bacterium_ENNIH1	Bacteriocin_IIc	1
Rhizobium_sp._AB2/73	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Kedougou_strain_Sal162	Bacteriocin_IIc	1
Devosia_sp._SL43	Bacteriocin_IIc	1
Klebsiella_grimontii_LC-1303-2020	Bacteriocin_IIc,ggmotif,LE-DUF	3
Pseudomonas_sesami_BC42	LE-DUF	1
Bradyrhizobium_diazoefficiens_USDA_110	Bacteriocin_IIc	1
Virgibacillus_halodenitrificans_ASH15	ggmotif	1
Geobacillus_kaustophilus_NBRC_102445	L_biotic_typeA,Linocin_M18,MA-NIS	3
Microvirga_ossetica_strain_V5/3M_strain_V5/3m	Bacteriocin_IIc,Bacteriocin_IId,ggmotif	3
Burkholderia_anthina_strain_1CH1	Bacteriocin_IIc,Linocin_M18	2
Chthonomonadaceae_bacterium_strain_H1_ARM1	Bacteriocin_IId	1
Synechococcus_sp._A15-60	Bacteriocin_IIc,ggmotif,L_biotic_typeA	3
Pseudomonas_sp._M1	ggmotif,LE-LAC481,Linocin_M18	3
Salmonella_enterica_subsp._enterica_serovar_Anatum_str._USDA-ARS-USMARC-1766	Bacteriocin_IIc	1
Enterobacteriaceae_bacterium_Kacie_13	Bacteriocin_IIc	1
Sphingobacterium_sp._G1-14_strain_G1-14	Bacteriocin_IIc,L_biotic_typeA	2
Halothece_sp._PCC_7418	ggmotif	1
Luteimonas_sp._83-4	Bacteriocin_IIc	1
Agarivorans_sp._YJW224	Bacteriocin_IIc,MA-DUF	2
Leuconostoc_mesenteroides_subsp._mesenteroides_strain_BD1710	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Bovismorbificans_str._3114	Bacteriocin_IIc	1
Stenotrophomonas_sp._G4	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._ST4/74	Bacteriocin_IIc	1
Leptolyngbya_sp._15MV	Bacteriocin_IIc	1
Bacillus_amyloliquefaciens_UMAF6614	Bacteriocin_IId	1
Serratia_bockelmannii_Rip1	Bacteriocin_IIc,ComC,ggmotif	3
Phycisphaerae_bacterium_L21-RPul-D3_strain_L21-RPul-D3	Linocin_M18	1
Nostoc_piscinale_CENA21	Bacteriocin_IIc,bacteriocinII	2
Geobacillus_stearothermophilus_10	Bacteriocin_IId,L_biotic_typeA,Linocin_M18,MA-NIS	4
Leucobacter_sp._HDW9C	Bacteriocin_IIc	1
Streptomyces_spectabilis_strain_ATCC_27465	Mersacidin	1
Rhodococcus_rhodochrous_strain_ATCC_BAA870	Linocin_M18,MA-LAC481	2
Flavobacteriaceae_bacterium_AHE01FL_strain_ena-SAMPLE-TAB-31-05-2021-14:30:53:025-170	LE-LanBC	1
Paenibacillus_riograndensis_SBR5	L_biotic_typeA	1
Mycolicibacterium_vanbaalenii_JOB5	Linocin_M18	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._SA20083636	Bacteriocin_IIc	1
Massilia_sp._CCM_8941	Bacteriocin_IIc,ggmotif	2
Antarcticibacterium_sp._PAMC_28998	Bacteriocin_IId	1
Altererythrobacter_marensis_strain_KCTC_22370	Bacteriocin_IIc	1
Staphylococcus_aureus_subsp._aureus_VC40	Gallidermin	1
Lachnospira_eligens_FDAARGOS_1570	Linocin_M18	1
Geobacillus_sp._JS12	Bacteriocin_IId,Linocin_M18	2
Sphingobacterium_sp._E70	ComC,L_biotic_typeA,LE-LAC481,MA-LAC481	4
Streptomyces_sp._C8S0	Bacteriocin_IIc	1
Citrobacter_sp._ABFQG	Bacteriocin_IIc	1
Helicobacter_pylori_Aklavik86	lasso	1
Pseudomonas_aeruginosa_UCBPP-PA14	ggmotif	1
Microcystis_aeruginosa_NIES-843	Bacteriocin_IIc,Linocin_M18	2
Bradyrhizobium_ottawaense_strain_GAS524	Antimicrobial14,Linocin_M18	2
Haloferax_mediterranei_ATCC_33500	Lactococcin	1
Agrobacterium_salinitolerans_strain_DG3-1	Bacteriocin_IIc	1
Shewanella_indica_strain_Colony474	Bacteriocin_IIc	1
Enterococcus_gilvus_strain_CR1	Mersacidin	1
Alistipes_finegoldii_DSM_17242	Antimicrobial18,Linocin_M18	2
Lactococcus_lactis_subsp._cremoris_IBB477	Bacteriocin_IIc,ComC,ggmotif,Lactococcin,LE-LanBC	5
Janthinobacterium_sp._17J80-10	Bacteriocin_IIc	1
Flammeovirgaceae_bacterium_strain_H1_BAC1	ComC	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._EC20120469	Bacteriocin_IIc	1
Gordonia_sp._X0973	Linocin_M18	1
Dialister_pneumosintes_strain_F0677	Bacteriocin_IIc	1
Georgenia_sp._Z294	Bacteriocin_IIc	1
Acidiferrobacter_sp._SPIII_3	Bacteriocin_IIc	1
Enterobacteriaceae_bacterium_ENNIH2	Bacteriocin_IIc,Linocin_M18	2
Salmonella_enterica_subsp._enterica_serovar_Javiana_str._CFSAN001992	Bacteriocin_IIc	1
Acinetobacter_sp._F9	Bacteriocin_IIc	1
Burkholderia_oklahomensis_C6786	Bacteriocin_IIc,ggmotif	2
Yangia_pacifica_strain_YSBP01	ggmotif	1
Halanaerobiaceae_bacterium_NS-1	Linocin_M18	1
Klebsiella_oxytoca_KONIH1	Bacteriocin_IIc,Bacteriocin_IId,ggmotif,LE-DUF	4
Enterobacter_sp._Colony194	Bacteriocin_IIc,Bacteriocin_IId,ggmotif,LE-DUF	4
Alcanivorax_borkumensis_SK2	Bacteriocin_IId	1
Desulfohalobium_retbaense_DSM_5692	Bacteriocin_IIc,Linocin_M18	2
Dorea_longicatena_VE303-06	L_biotic_typeA	1
Mycobacterium_tuberculosis_PanR0906	Gallidermin,Linocin_M18	2
Leuconostoc_gelidum_subsp._gelidum_strain_TMW_2.1618	Bacteriocin_IIc	1
Coxiella_burnetii_CbuK_Q154	Bacteriocin_IIc	1
Pseudomonas_aeruginosa_C-NN2_strain_early_isolate_NN2_(clone_C)	Bacteriocin_IIc,ggmotif	2
Anoxybacillus_flavithermus_WK1	Bacteriocin_IIc	1
Citrobacter_sp._RHBSTW-00570	Bacteriocin_IIc	1
Clostridium]_stercorarium_subsp._leptospartum_DSM_9219	Linocin_M18	1
Actinomyces_oris_strain_FDAARGOS_1051_strain_Not_applicable	Linocin_M18	1
Variovorax_boronicumulans_strain_J1	Antimicrobial17	1
Haloterrigena_salifodinae_strain_BOL5-1	Bacteriocin_IIc	1
Haloferax_gibbonsii_strain_ARA6	Linocin_M18	1
Cnuibacter_physcomitrellae_strain_XA(T)	Linocin_M18	1
Burkholderia_pseudomallei_HBPUB10134a	Bacteriocin_IIc,Bacteriocin_IId,ggmotif	3
Streptomyces_sp._S1D4-14_strain_Microscale_soil_grain	ggmotif,lasso,Linocin_M18	3
Streptomyces_sp._CA-256286	Linocin_M18	1
Rufibacter_sp._DG31D	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Corvallis_strain_12-01738	Bacteriocin_IIc	1
Escherichia_coli_JJ1886	Antimicrobial17,Bacteriocin_IIc	2
Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._SA20093543	Bacteriocin_IIc	1
Mycobacterium_liflandii_128FXT	L_biotic_typeA,Linocin_M18	2
Pseudomonas_agarici_strain_NCPPB_2472	Bacteriocin_IIc	1
Fusobacterium_ulcerans_ATCC_49185_strain_Fusobacterium_ulcerans_81A6	Linocin_M18	1
Rahnella_aceris_S2-A69	Bacteriocin_IIc	1
Cupriavidus_sp._USMAA2-4	Lactococcin_972,Linocin_M18	2
Spiroplasma_sp._TU-14	LE-DUF,LE-MER+2PEP	2
Mycobacterium_sp._DSM_104308_strain_901379	L_biotic_typeA,Linocin_M18	2
Actinoalloteichus_sp._AHMU_CJ021	Lactococcin_972	1
Escherichia_coli_O157_strain_180-PT54	Bacteriocin_IIc	1
Acetobacter_pasteurianus_IFO_3283-03	Bacteriocin_IIc,ggmotif,Linocin_M18,Mersacidin	4
Corallococcus_coralloides_DSM_2259	ggmotif,L_biotic_typeA,Linocin_M18	3
Mycobacterium_novum_strain_JCM_6391	Linocin_M18	1
Streptomyces_sp._RLB3-5_strain_Microscale_soil_grain	ggmotif,lasso,Linocin_M18	3
Myxococcus_fulvus_HW-1	Linocin_M18	1
Streptomyces_sp._KPB2	ggmotif	1
Corynebacterium_sp._CNCTC7651	leaderLanBC	1
Luteimonas_sp._Gr-4	Bacteriocin_IIc	1
Methanothermobacter_sp._KEPCO1	Mersacidin	1
Pyrobaculum_islandicum_DSM_4184	Linocin_M18	1
Planctomycetales_bacterium_zrk34	Antimicrobial14	1
Nostoc_sp._CENA543	Bacteriocin_IIc,ggmotif,L_biotic_typeA,Mersacidin	4
Klebsiella_pneumoniae_30684/NJST258_2	ggmotif	1
Escherichia_coli_B_str._REL606	Bacteriocin_IIc	1
Escherichia_coli_O121:H19_strain_16-9255	Bacteriocin_IIc	1
Enterococcus_faecium_4995/20	Bacteriocin_II,Bacteriocin_IIi,Lactococcin_972,Lactococcin,Linocin_M18	5
Chitinophaga_sp._T22	Bacteriocin_IIc	1
Neisseria_meningitidis_M7124	ggmotif	1
Pseudomonas_aeruginosa_RP73	Bacteriocin_IIc,ggmotif	2
Ralstonia_sp._56D2	Bacteriocin_IId	1
Mycolicibacillus_koreensis_strain_JCM_19956	ComC,Linocin_M18,MA-NIS+EPI	3
Mycobacterium_kubicae_strain_JCM_13573	Linocin_M18	1
Brevundimonas_subvibrioides_ATCC_15264	Bacteriocin_IIc	1
Achromobacter_sp._MFA1_R4_strain_MFA1_R4	Bacteriocin_IIc,Bacteriocin_IId,Linocin_M18	3
Lactobacillus_fuchuensis_strain_MFPC41A2801	Bacteriocin_IIc	1
Calothrix_sp._PCC_7507	Bacteriocin_IIi,ggmotif,L_biotic_typeA,Mersacidin	4
Aeromonas_salmonicida_subsp._pectinolytica_34mel	Bacteriocin_IIc,Bacteriocin_IId,MA-2PEPA	3
Leuconostoc_garlicum_strain_KFRI01	Lactococcin_972	1
Mycolicibacterium_fluoranthenivorans_strain_2A	Antimicrobial17,Bacteriocin_IIc,L_biotic_typeA,Linocin_M18	4
Enterobacteriaceae_bacterium_ENNIH3	Bacteriocin_IIc,Linocin_M18	2
Citrobacter_sp._R56	Bacteriocin_IIc,Lactococcin	2
Acinetobacter_pittii_32292	Bacteriocin_II,Bacteriocin_IIc	2
Mycobacterium_shinjukuense_strain_JCM_14233	Linocin_M18	1
Flammeovirga_yaeyamensis_strain_NBRC:100898_strain_not_applicable	L_biotic_typeA,Linocin_M18	2
Rubrobacter_sp._SCSIO_52909	Bacteriocin_IIc	1
Mycobacterium_tuberculosis_PanR0907	Gallidermin,Linocin_M18	2
Acinetobacter_sp._C16S1	Bacteriocin_IIc	1
Thermotoga_lettingae_TMO	Linocin_M18	1
Streptomyces_laurentii_strain_ATCC_31255	Bacteriocin_IIc	1
Synechococcus_sp._A15-62	Bacteriocin_II	1
Sphingomonas_sp._AP4-R1	lasso	1
Spirosoma_linguale_DSM_74	ComC,Mersacidin	2
Lactobacillus_delbrueckii_subsp._jakobsenii_ZN7a-9_=_DSM_26046	ComC	1
Fusobacterium_periodonticum_strain_2_1_31	ComC	1
Streptococcus_salivarius_57.I	Bacteriocin_IIc,ComC	2
Colwellia_sp._PAMC_21821_strain_PAMC_21821	Bacteriocin_IIc,Bacteriocin_IIi	2
Tetragenococcus_halophilus_strain_CY54	Bacteriocin_IIi,ggmotif	2
Bacillus_albus_strain_DLOU-Yingkou	Bacteriocin_IIc,Bacteriocin_IId,Lactococcin_972,LE-LanBC	4
Hydrogenophaga_sp._YM1	Bacteriocin_IId	1
Clostridium_tetani_strain_Harvard_49205	Mersacidin	1
Escherichia_coli_Xuzhou21	Bacteriocin_IIc	1
Dolichospermum_sp._LBC05a	Antimicrobial17,Bacteriocin_IIc,L_biotic_typeA	3
Streptomyces_flavogriseus_ATCC_33331	ggmotif,Linocin_M18	2
Salmonella_enterica_subsp._enterica_serovar_Hadar_strain_12-2388	Bacteriocin_IIc	1
Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287/91	Bacteriocin_IIc	1
Escherichia_coli_JJ1887	Antimicrobial17,Bacteriocin_IIc	2
Rahnella_aquatilis_HX2	Bacteriocin_IIc	1
Mycobacterium_canettii_CIPT_140070010	Linocin_M18	1
Cellulosimicrobium_sp._TH-20_strain_TH-20	Bacteriocin_IIc,Lactococcin_972,Mersacidin	3
Azospirillum_sp._B510	Bacteriocin_IIc	1
Streptococcus_pyogenes_MGAS1882	Antimicrobial17,Bacteriocin_IIc,L_biotic_typeA	3
Salmonella_enterica_subsp._enterica_serovar_Anatum_str._CDC_06-0532_strain_USDA-ARS-USMARC-1764	Bacteriocin_IIc	1
Shewanella_japonica_strain_KCTC_22435	Bacteriocin_IIc	1
Lactobacillus_crustorum_strain_MN047	ComC	1
Ideonella_dechloratans_CCUG_30977	Bacteriocin_IIc	1
Candidatus_Brocadia_pituitae_strain_317325-1	Bacteriocin_IIc,Bacteriocin_IIi,ComC,Linocin_M18	4
Geobacillus_thermoglucosidasius_strain_NCIMB_11955	Bacteriocin_IIi,Linocin_M18	2
Corynebacterium_glutamicum_ATCC_14067	Antimicrobial17,Lactococcin_972,LE-LAC481	3
Thermoflavifilum_sp._strain_Bu77	Bacteriocin_IIc	1
Streptomyces_viridosporus_T7A_strain_ATCC_39115	ggmotif	1
Nocardioides_sp._SB3-45	L_biotic_typeA	1
Soehngenia_sp._W6	Linocin_M18	1
